ds,mean,max,p90,p95
2025-02-16,4.6670346,6.4609337,6.101728,6.3999853
2025-02-17,1.6358792,2.112608,2.0092525,2.0445385
2025-02-18,0.9065733,1.6247928,1.4396769,1.5527236
2025-02-19,1.9189628,3.362749,2.6092336,2.7374315
2025-02-20,0.37484074,1.6205236,1.0600188,1.337807
2025-02-21,0.8287918,1.3500147,1.3161533,1.3263947
2025-02-22,1.6609874,2.3691916,2.2389686,2.2721539
2025-02-23,2.3825939,3.1912801,3.0254507,3.0564852
2025-02-24,0.5435679,0.8185188,0.7592454,0.811556
2025-02-25,1.4470388,2.0034711,1.9348018,1.9857056
2025-02-26,0.97159344,1.6844826,1.4118704,1.639354
2025-02-27,11.555558,14.410801,13.117291,13.51879
2025-02-28,6.6324787,8.757681,7.8056784,8.252784
2025-03-01,3.906935,4.1938524,4.125877,4.17558
2025-03-02,5.858338,10.958615,8.188385,9.626943
2025-03-03,4.4802866,5.8111954,5.3219004,5.6890016
2025-03-04,2.8264606,4.734392,4.0277114,4.0802803
2025-03-05,1.035123,2.0038145,1.9630544,1.9910287
2025-03-06,5.098664,6.3289037,6.1323595,6.242571
2025-03-07,3.4072201,5.7879467,4.9385834,5.5868053
2025-03-08,2.324083,4.507803,3.8741918,4.412623
2025-03-09,4.8089347,6.128105,5.5356007,5.9142327
2025-03-10,1.1829251,2.0709748,1.8307585,1.9470273
2025-03-11,1.7419673,2.2145936,2.1802073,2.209995
2025-03-12,2.7919757,3.7097461,3.3218493,3.4332712
2025-03-13,2.1074545,3.2672465,2.6145341,2.7359848
2025-03-14,11.029742,15.898913,13.445378,14.623252
2025-03-15,6.6042533,8.316825,7.842822,8.002439
2025-03-16,8.399617,14.683241,11.539569,13.041243
2025-03-17,6.0371857,13.4707985,8.343556,10.230938
2025-03-18,1.307997,1.7725698,1.5764406,1.6954321
2025-03-19,3.1948469,5.5231605,5.062657,5.451384
2025-03-20,1.166361,1.4258578,1.3805889,1.401886
2025-03-21,0.9352488,1.2529163,1.1527568,1.2326034
2025-03-22,0.8239992,1.2019268,1.0953598,1.1616642
2025-03-23,0.93665385,1.3913558,1.2381576,1.2513415
2025-03-24,0.31673864,0.6014958,0.4968992,0.5498493
2025-03-25,1.870293,2.4764054,2.2983124,2.412982
2025-03-26,0.3972861,1.126121,0.95049363,1.0829091
2025-03-27,4.0853195,5.9330044,5.1481867,5.258017
2025-03-28,3.0150785,4.766677,4.2634506,4.647643
2025-03-29,1.2470988,2.4344752,2.15945,2.3381383
2025-03-30,1.4231516,1.828981,1.6950674,1.7632313
2025-03-31,0.9447972,1.6607933,1.3070606,1.3974558
2025-04-01,3.4080112,4.8798785,4.238903,4.4078426
2025-04-02,6.0638275,8.4666815,7.2425222,7.568234
2025-04-03,2.938226,3.596587,3.5223515,3.57296
2025-04-04,1.9509126,3.4514034,2.8777518,2.9451895
2025-04-05,2.0412118,3.0669525,2.435789,2.7765632
2025-04-06,3.2783031,4.9302306,4.4741516,4.8129473
2025-04-07,1.05992,1.9636519,1.6157255,1.6675146
2025-04-08,1.3005723,2.784513,1.810842,2.1985981
2025-04-09,2.2696707,3.465529,2.7205927,2.8556402
2025-04-10,2.0430164,3.7722545,3.2717266,3.62368
2025-04-11,3.9837608,5.3391924,4.9694843,5.192093
2025-04-12,3.0521612,4.6675014,4.148321,4.4609246
2025-04-13,2.3344078,3.1923163,2.9439397,2.963682
2025-04-14,1.7729969,2.3385773,2.1219463,2.1957088
2025-04-15,1.9310613,2.4180815,2.2480288,2.3010561
2025-04-16,0.2235663,0.4694648,0.38630626,0.44590682
2025-04-17,0.42916632,1.183199,0.98807454,1.1295352
2025-04-18,0.50729156,0.93509173,0.87302846,0.8913618
2025-04-19,1.5120896,2.3756857,1.8975984,2.0544553
2025-04-20,6.2723784,9.903488,9.098266,9.579566
2025-04-21,3.4765904,4.3610964,4.0714593,4.1523194
2025-04-22,1.0287085,1.6917214,1.3251368,1.478771
2025-04-23,0.53014153,1.3510249,0.9911122,1.1348844
2025-04-24,2.6294153,3.7184021,3.3139331,3.586645
2025-04-25,1.9476099,2.5714598,2.557542,2.5611959
2025-04-26,0.2311105,0.27902797,0.26493555,0.27355403
2025-04-27,0.390811,1.2822777,0.90978813,0.9977488
2025-04-28,0.4008853,0.91527253,0.7124245,0.7996528
2025-04-29,0.24164484,0.3679879,0.3384307,0.3431279
2025-04-30,0.026615337,0.092700124,0.061827898,0.079568475
2025-05-01,0.24432462,0.6552743,0.56984985,0.610927
2025-05-02,0.815228,1.3383918,1.2133162,1.2470657
2025-05-03,0.68598384,1.658015,1.3145952,1.4025323
2025-05-04,0.9139071,1.4398608,1.3475585,1.3785152
2025-05-05,2.0767734,2.5097163,2.4765465,2.4933646
2025-05-06,2.8440154,3.8488252,3.642394,3.7729666
2025-05-07,0.5568485,1.5850067,1.14605,1.2282746
2025-05-08,2.8960192,4.975774,3.9624138,4.2562475
2025-05-09,2.4495993,3.7868648,3.3843856,3.6455739
2025-05-10,2.0582788,3.148971,3.0562396,3.112389
2025-05-11,0.105722584,0.37066415,0.23092404,0.28436688
2025-05-12,0.24383728,0.47793984,0.43343085,0.4605664
2025-05-13,1.1693958,2.0893342,1.6517866,1.7490398
2025-05-14,4.737194,8.178778,7.32474,7.8177733
2025-05-15,20.087168,30.205921,26.672922,27.331951
2025-05-16,10.398629,14.258697,12.91014,13.177621
2025-05-17,5.5413804,10.219852,8.729989,9.98312
2025-05-18,11.7147875,20.698473,18.132769,19.84054
2025-05-19,7.5086136,15.316672,12.982075,13.487856
2025-05-20,15.677986,27.813057,23.747341,26.228212
2025-05-21,22.421143,32.55914,28.786503,30.895144
2025-05-22,2.2060773,3.390096,3.0443769,3.109271
2025-05-23,1.4864807,2.4688916,2.208052,2.3743656
2025-05-24,4.5739293,6.7151175,6.032255,6.4336066
2025-05-25,6.175036,8.967447,8.225359,8.61302
2025-05-26,2.4752617,2.8503685,2.7612107,2.787503
2025-05-27,4.4848056,8.351718,7.127488,8.031061
2025-05-28,2.0509155,3.180947,2.804983,2.9415746
2025-05-29,1.9174808,3.1891017,2.9126508,2.964048
2025-05-30,2.4223747,3.4601018,2.9767425,3.2387772
2025-05-31,2.1351519,2.6735888,2.5328217,2.5591109
2025-06-01,2.757283,4.1230426,3.4165456,3.7139373
2025-06-02,4.7271633,6.7313085,5.863888,6.215385
2025-06-03,4.542251,6.1614714,5.832451,6.0803256
2025-06-04,4.486959,7.9205055,6.7082753,6.9063234
2025-06-05,3.2983494,5.4633913,4.680337,5.3348823
2025-06-06,2.8932598,5.587213,3.8592494,4.420041
2025-06-07,2.1926353,4.928903,3.423456,4.080338
2025-06-08,2.449706,3.749916,3.4326077,3.6471608
2025-06-09,3.9948323,5.0165415,4.685632,4.859112
2025-06-10,2.1377225,4.5006714,3.144069,3.480132
2025-06-11,1.0804116,1.7060636,1.5886419,1.6018908
2025-06-12,1.6886301,2.9628477,2.5870621,2.8977628
2025-06-13,3.0270088,4.5806856,4.3445334,4.358362
2025-06-14,6.103054,11.354118,9.665059,11.04502
2025-06-15,4.4625616,9.162024,7.607323,8.346178
2025-06-16,0.78125066,3.165308,2.0581203,2.597286
2025-06-17,10.453162,17.741173,15.587184,17.352524
2025-06-18,5.4816895,7.6041956,6.8051696,7.2331624
2025-06-19,9.649494,16.477571,14.681637,16.206196
2025-06-20,10.213659,16.906258,16.23134,16.638716
2025-06-21,6.1378503,9.150626,8.09906,8.685843
2025-06-22,4.47986,7.019912,6.199902,6.270736
2025-06-23,2.915118,4.363702,4.0431185,4.307259
2025-06-24,2.6406505,3.9377534,3.5594695,3.652687
2025-06-25,3.1184127,4.513989,4.1396074,4.368136
2025-06-26,3.4886653,5.0231,4.4665575,4.709003
2025-06-27,4.9707904,9.306408,7.890023,8.108929
2025-06-28,18.19243,26.829298,25.662636,25.951496
2025-06-29,7.8527427,11.597198,10.605272,11.124723
2025-06-30,3.5291827,5.1770225,4.8710012,4.883236
2025-07-01,14.087436,34.887672,29.274868,29.986317
2025-07-02,12.424151,22.511955,15.789824,18.267815
2025-07-03,2.592384,3.7652843,3.2400486,3.389798
2025-07-04,1.7214146,2.7033677,2.27114,2.4129317
2025-07-05,0.8061158,1.285597,1.0816424,1.1372728
2025-07-06,0.7276061,1.8416077,1.13023,1.4066786
2025-07-07,1.7808557,2.90947,2.7065673,2.8910413
2025-07-08,2.7502668,4.8882093,4.5447183,4.8584685
2025-07-09,3.8707745,7.2902,6.004013,6.6781583
2025-07-10,8.696243,13.374607,12.482476,12.949345
2025-07-11,5.05775,8.327651,7.3721194,8.186312
2025-07-12,3.170305,5.022864,4.5796814,4.8771677
2025-07-13,3.1127949,6.2111597,5.1155996,6.0002713
2025-07-14,5.035133,8.805815,7.844375,8.4731655
2025-07-15,2.9671834,6.3748655,4.0577106,4.963385
2025-07-16,1.3069686,2.7016597,2.3250213,2.369248
2025-07-17,1.0126551,2.0855284,1.8201954,1.9449849
2025-07-18,0.37827107,1.0853062,0.838065,0.9539478
2025-07-19,4.5044007,6.117498,5.5657067,6.0294375
2025-07-20,2.812114,3.9004471,3.604647,3.7516773
2025-07-21,0.559841,1.3697445,1.2589856,1.2937173
2025-07-22,3.7438476,4.930526,4.6170125,4.897194
2025-07-23,2.674101,4.1659355,3.5369115,3.730922
2025-07-24,2.4915092,3.46116,3.2705219,3.3514285
2025-07-25,1.5444916,2.276428,2.1243773,2.1622932
2025-07-26,1.3336378,2.0252614,1.7381854,1.788606
2025-07-27,5.6701355,7.822994,7.3803625,7.628345
2025-07-28,10.171651,16.839165,14.852797,15.07756
2025-07-29,4.6524177,5.710226,5.6115584,5.6955013
2025-07-30,1.4045153,2.297368,2.077597,2.1637788
2025-07-31,1.0992519,1.5266769,1.4293014,1.4590166
2025-08-01,3.121478,3.8193307,3.5802853,3.6339698
2025-08-02,4.7637954,7.502374,6.4808793,6.963926
2025-08-03,10.218644,18.304264,15.50278,17.27795
2025-08-04,8.19025,13.634258,11.998693,12.514612
2025-08-05,6.0250974,9.860646,8.744116,9.748141
2025-08-06,1.0198274,2.5560124,1.9548866,2.0871148
2025-08-07,1.1911908,2.179846,1.8623822,2.0895112
2025-08-08,0.6188174,1.3167336,1.172553,1.2535775
2025-08-09,3.3507462,6.1222897,5.704819,6.0063996
2025-08-10,0.42878023,0.8787192,0.6249081,0.7170126
2025-08-11,2.4124904,3.2836645,3.0420449,3.0598829
2025-08-12,3.0025814,4.7753415,4.188652,4.3955636
2025-08-13,1.2233406,2.180252,1.897483,1.9989516
2025-08-14,3.900364,7.584208,6.360966,7.040252
2025-08-15,46.607285,74.4222,64.987434,70.43961
2025-08-16,12.077468,16.045353,14.534289,15.485543
2025-08-17,2.037481,2.8009133,2.589259,2.7335176
2025-08-18,0.97692084,1.4737918,1.3451644,1.3778669
2025-08-19,3.1475763,4.120725,3.9317205,3.9916835
2025-08-20,2.6495044,4.8669457,4.1759496,4.583747
2025-08-21,4.658383,7.630271,7.0555205,7.330129
2025-08-22,2.2899203,3.7047265,3.0289419,3.0954492
2025-08-23,2.8616202,4.0183716,3.6491504,3.8416953
2025-08-24,0.2508938,0.7407926,0.62013716,0.67029274
2025-08-25,3.695966,4.8622937,4.4532676,4.6225166
2025-08-26,0.54668844,0.8957826,0.8476485,0.8795387
2025-08-27,1.4247471,2.019208,1.9320232,1.9705454
2025-08-28,3.3858063,5.996931,4.641792,4.7487273
2025-08-29,3.7826834,5.2235622,4.572324,5.022497
2025-08-30,4.575839,9.554133,7.6763606,8.25785
2025-08-31,9.057908,12.3549,10.957361,11.806405
2025-09-01,1.4040374,2.2018797,1.9520316,2.0521033
2025-09-02,5.186568,7.0467277,6.515682,6.7729716
2025-09-03,4.2630143,4.9908915,4.666543,4.857735
2025-09-04,5.6226025,7.8642683,7.412116,7.6870165
2025-09-05,6.015186,7.580206,7.483638,7.5046344
2025-09-06,2.558006,3.793189,3.3646307,3.415906
2025-09-07,1.9366417,3.3114865,2.6506028,2.722161
2025-09-08,5.293342,7.773756,6.8943725,7.46942
2025-09-09,2.6439152,3.8524427,3.6748166,3.6978536
2025-09-10,0.36744592,0.5308628,0.48514616,0.5210108
2025-09-11,1.205212,1.6211159,1.3889297,1.5348073
2025-09-12,0.57635677,2.011481,1.5240422,1.7707185
2025-09-13,1.526001,2.581696,2.4131918,2.5474722
2025-09-14,0.919532,1.5856564,1.4027126,1.5152793
2025-09-15,0.3727733,0.75401765,0.598606,0.68555146
2025-09-16,0.18398403,0.35716966,0.3142584,0.34988374
2025-09-17,2.6132948,3.61897,3.5722985,3.5959315
2025-09-18,1.9855279,3.3656356,3.0874283,3.2862723
2025-09-19,2.7012064,3.6564593,3.413693,3.5880125
2025-09-20,0.5083508,1.0247085,0.91464746,0.93346244
2025-09-21,1.7472539,2.8888166,2.2765832,2.532552
2025-09-22,2.0952997,3.6823957,2.7779014,2.819479
2025-09-23,1.2499639,2.3539588,2.085434,2.2583895
2025-09-24,3.1291046,4.101217,3.8960838,3.97222
2025-09-25,1.8692185,2.6387477,2.5180233,2.5754871
2025-09-26,1.1667427,1.8441715,1.8000915,1.8112429
2025-09-27,0.08774044,0.29994547,0.2626583,0.29725248
2025-09-28,0.24028541,0.4975356,0.48337805,0.49181598
2025-09-29,0.6516925,1.6112224,1.3351104,1.5418354
2025-09-30,5.727679,8.095431,7.3272815,7.4413085
2025-10-01,5.878879,7.728845,6.894518,7.194994
2025-10-02,3.023,4.4264135,4.025962,4.2330675
2025-10-03,1.5676919,2.104047,1.9773498,2.0290952
2025-10-04,0.29464805,0.6542221,0.59338325,0.6449711
2025-10-05,2.2202299,3.2282338,3.0111537,3.0567446
2025-10-06,0.38811854,0.791175,0.66419804,0.7694818
2025-10-07,0.03875668,0.12601912,0.10238662,0.116923824
2025-10-08,1.3045195,1.867701,1.7900578,1.8381052
2025-10-09,2.1001024,2.9005945,2.6707623,2.7073178
2025-10-10,1.0802096,2.5830941,2.1875727,2.4693449
2025-10-11,1.9630157,2.6239111,2.4760897,2.580608
2025-10-12,1.6193377,3.3118558,2.7567382,3.121696
2025-10-13,1.7348852,2.4638467,2.2954476,2.4069445
2025-10-14,0.7378809,1.1490993,1.0013587,1.0556558
2025-10-15,1.3084341,1.603827,1.5611284,1.5895001
2025-10-16,0.2856457,0.69943666,0.6345041,0.6942734
2025-10-17,1.518188,2.3601367,2.0381074,2.2120917
2025-10-18,1.2933673,1.5383765,1.4636639,1.4991556
2025-10-19,0.102368176,0.20959973,0.15411973,0.18488206
2025-10-20,0.48100162,0.95559585,0.7980883,0.9011824
2025-10-21,2.091701,2.5693216,2.5093236,2.5467505
2025-10-22,0.46366432,0.96113676,0.80810523,0.9044055
2025-10-23,3.0805938,4.728927,3.641324,3.896983
2025-10-24,3.1504943,4.737058,4.1814284,4.4265614
2025-10-25,2.0733836,3.498943,3.1629279,3.4301224
2025-10-26,0.9241007,1.8685222,1.570694,1.7945389
2025-10-27,2.2699397,2.979479,2.712755,2.8042476
2025-10-28,2.965553,3.567822,3.4928427,3.5476928
2025-10-29,1.824823,3.1685376,3.0235465,3.0724134
2025-10-30,2.1871636,3.0829864,2.8096712,2.849884
2025-10-31,0.13149063,0.22488832,0.18962175,0.21037124
2025-11-01,0.5262341,0.753361,0.697818,0.7194938
2025-11-02,0.58476716,0.86709785,0.7456552,0.7810088
2025-11-03,0.5585589,0.9397753,0.6983303,0.8844146
2025-11-04,0.3330728,0.7097639,0.61130565,0.67777467
2025-11-05,0.17498416,0.31431726,0.27856416,0.3033714
2025-11-06,0.23958169,0.57435334,0.47861916,0.5665973
2025-11-07,0.20087604,0.5219951,0.45810118,0.5175259
2025-11-08,0.06451842,0.14906079,0.12871996,0.14578216
2025-11-09,0.23173124,0.4232533,0.37844104,0.41773057
2025-11-10,0.4880173,0.6752633,0.64009017,0.66654086
2025-11-11,1.8035337,2.4245105,2.2115026,2.3094418
2025-11-12,0.38953504,1.0024228,0.8950949,0.9771328
2025-11-13,2.6894429,3.950752,3.4970963,3.8534107
2025-11-14,2.0275934,2.9800723,2.5938313,2.6746197
2025-11-15,1.3686109,2.591548,1.8334616,2.1151078
2025-11-16,0.10083169,0.18236712,0.15067197,0.16210991
2025-11-17,0.09618858,0.2421096,0.20465739,0.23511517
2025-11-18,0.5447123,1.1682894,0.9905956,1.1337714
2025-11-19,0.21142243,0.29057413,0.2590239,0.28322282
2025-11-20,0.106731415,0.25628555,0.16250283,0.18860854
2025-11-21,1.1072649,1.9232513,1.7408087,1.9120127
2025-11-22,1.9936787,2.5605528,2.3701203,2.5282218
2025-11-23,0.36095724,0.6966554,0.5936682,0.64371175
2025-11-24,0.37338117,0.59983134,0.5466815,0.5905934
2025-11-25,1.5236073,2.5440207,2.2347162,2.4246738
2025-11-26,1.2170349,1.5646815,1.3844758,1.456807
2025-11-27,0.29110566,0.61772645,0.523674,0.5975443
2025-11-28,2.1172466,2.6130056,2.4268584,2.4514575
2025-11-29,1.0598965,1.9492558,1.6770813,1.7489668
2025-11-30,0.054492924,0.17047673,0.10738447,0.12162328
2025-12-01,0.05870002,0.09613857,0.07458702,0.0892384
2025-12-02,1.7765545,2.5992942,2.1860688,2.4400995
2025-12-03,1.8994852,2.3798451,2.2773376,2.340275
2025-12-04,2.3117511,4.1133876,3.511195,3.7042112
2025-12-05,0.41772082,0.7298217,0.63426316,0.6529421
2025-12-06,1.5730743,2.5157967,2.0991468,2.2355447
2025-12-07,0.400811,0.8911259,0.7334285,0.87178445
2025-12-08,1.3325553,3.0952768,2.7026205,3.0081997
2025-12-09,1.7646376,3.1505377,2.7984552,2.942062
2025-12-10,1.333023,1.838538,1.7134491,1.7848485
2025-12-11,0.26785505,0.37634,0.34793615,0.359202
2025-12-12,0.44525743,0.75690746,0.66321343,0.74435115
2025-12-13,1.6962538,2.405821,2.1363542,2.1943324
2025-12-14,0.09037741,0.15618536,0.13667493,0.14713103
2025-12-15,0.56608564,0.87331,0.8240628,0.8311027
2025-12-16,1.2243356,1.5274622,1.4010679,1.4166775
2025-12-17,0.17248656,0.3187202,0.26757866,0.29896533
2025-12-18,0.08291237,0.2490751,0.21604027,0.24684921
2025-12-19,1.2339517,1.9707934,1.3913474,1.5473164
2025-12-20,1.6066747,2.1952348,2.054081,2.1701827
2025-12-21,1.5266365,3.2632067,2.9719532,3.111757
2025-12-22,2.8628857,4.0267496,3.7321815,3.8933978
2025-12-23,3.8138654,6.3296065,5.3217287,5.8185096
2025-12-24,2.2579277,4.104804,3.548927,3.8613389
2025-12-25,1.0125731,1.9354154,1.7339749,1.7795074
2025-12-26,0.9826281,1.6583927,1.578594,1.6397643
2025-12-27,0.35170412,0.68729246,0.5943182,0.6696029
2025-12-28,2.0819676,2.7909844,2.6379452,2.6760771
2025-12-29,1.3695132,2.1117733,1.7920315,2.0136335
2025-12-30,0.31434757,0.6965722,0.5236475,0.54775625
2025-12-31,1.522995,2.7900715,2.4699535,2.5143502
